tempo;nivel;pwm
37;8.86;245.00
37;8.75;249.00
37;8.43;255.00
37;8.44;255.00
37;8.44;255.00
37;8.43;255.00
37;9.39;224.00
37;9.49;220.00
37;9.49;220.00
37;9.51;219.00
37;8.22;255.00
37;9.18;232.00
37;9.18;232.00
37;9.18;232.00
38;9.18;232.00
38;9.18;232.00
38;9.18;232.00
38;8.87;245.00
38;9.18;232.00
38;9.18;232.00
38;9.18;232.00
38;8.87;245.00
38;8.87;245.00
38;8.87;245.00
38;8.87;245.00
38;8.44;255.00
38;8.44;255.00
38;8.44;255.00
38;9.71;211.00
38;8.55;255.00
38;8.55;255.00
38;8.55;255.00
39;8.53;255.00
39;8.55;255.00
39;9.51;219.00
39;9.51;219.00
39;9.49;220.00
39;9.51;219.00
39;9.51;219.00
39;9.51;219.00
39;9.51;219.00
39;9.51;219.00
39;9.18;232.00
39;9.49;220.00
39;9.18;232.00
39;9.18;232.00
39;9.08;236.00
39;9.08;236.00
39;9.13;234.00
39;9.18;232.00
39;8.86;245.00
40;8.86;245.00
40;8.86;245.00
40;10.16;193.00
40;8.87;245.00
40;10.16;193.00
40;10.16;193.00
40;10.16;193.00
40;10.16;193.00
40;10.16;193.00
40;8.86;245.00
40;8.86;245.00
40;10.16;193.00
40;8.86;245.00
40;10.06;197.00
40;8.75;249.00
40;8.75;249.00
40;9.73;210.00
40;9.83;206.00
41;9.83;206.00
41;9.82;207.00
41;9.83;206.00
41;9.82;207.00
41;9.83;206.00
41;9.83;206.00
41;10.74;170.00
41;10.64;174.00
41;10.64;174.00
41;10.64;174.00
41;9.51;219.00
41;10.74;170.00
41;10.76;169.00
41;9.51;219.00
41;9.51;219.00
41;8.55;255.00
41;8.55;255.00
41;8.86;245.00
42;8.86;245.00
42;10.16;193.00
42;10.16;193.00
42;8.87;245.00
42;10.16;193.00
42;8.86;245.00
42;8.86;245.00
42;8.86;245.00
42;8.43;255.00
42;8.15;255.00
42;8.22;255.00
42;7.26;255.00
42;8.55;255.00
42;9.18;232.00
42;7.90;255.00
42;8.86;245.00
42;8.75;249.00
42;8.75;249.00
42;8.43;255.00
43;4.38;255.00
43;8.55;255.00
43;9.49;220.00
43;8.55;255.00
43;9.39;224.00
43;9.41;223.00
43;10.64;174.00
43;9.51;219.00
43;8.55;255.00
43;10.76;169.00
43;10.74;170.00
43;10.76;169.00
43;10.76;169.00
43;10.74;170.00
43;9.51;219.00
43;9.49;220.00
43;9.51;219.00
43;10.37;185.00
44;10.35;186.00
44;10.47;181.00
44;10.45;181.00
44;10.45;181.00
44;10.45;181.00
44;9.18;232.00
44;9.18;232.00
44;9.18;232.00
44;10.16;193.00
44;11.05;157.00
44;11.05;157.00
44;10.06;197.00
44;10.06;197.00
44;9.71;211.00
44;9.83;206.00
44;9.82;207.00
44;10.76;169.00
44;10.76;169.00
44;10.74;170.00
45;10.76;169.00
45;9.51;219.00
45;9.51;219.00
45;10.64;174.00
45;9.41;223.00
45;9.41;223.00
45;9.51;219.00
45;10.47;181.00
45;10.45;181.00
45;10.45;181.00
45;10.45;181.00
45;10.45;181.00
45;10.47;181.00
45;10.45;181.00
45;10.45;181.00
45;10.43;182.00
45;10.37;185.00
45;10.35;186.00
46;10.45;181.00
46;9.18;232.00
46;9.18;232.00
46;10.16;193.00
46;11.05;157.00
46;11.05;157.00
46;11.05;157.00
46;11.05;157.00
46;10.95;162.00
46;10.95;162.00
46;9.77;209.00
46;9.83;206.00
46;9.82;207.00
46;9.82;207.00
46;10.76;169.00
46;10.76;169.00
46;10.76;169.00
46;10.76;169.00
46;10.66;173.00
47;10.64;174.00
47;10.66;173.00
47;9.49;220.00
47;9.51;219.00
47;10.74;170.00
47;9.51;219.00
47;9.49;220.00
47;9.51;219.00
47;10.74;170.00
47;10.74;170.00
47;11.53;138.00
47;11.53;138.00
47;11.63;134.00
47;11.63;134.00
47;11.63;134.00
47;11.63;134.00
47;11.63;134.00
47;11.55;138.00
48;11.53;138.00
48;11.63;134.00
48;9.51;219.00
48;9.51;219.00
48;10.76;169.00
48;9.51;219.00
48;9.51;219.00
48;9.51;219.00
48;10.45;181.00
48;10.45;181.00
48;10.35;186.00
48;9.08;236.00
48;7.79;255.00
48;7.79;255.00
48;5.65;255.00
48;7.90;255.00
48;10.74;170.00
48;10.64;174.00
48;10.66;173.00
49;9.51;219.00
49;9.49;220.00
49;9.51;219.00
49;10.45;181.00
49;10.45;181.00
49;10.45;181.00
49;10.45;181.00
49;10.47;181.00
49;10.45;181.00
49;11.24;150.00
49;11.24;150.00
49;11.34;146.00
49;11.34;146.00
49;11.34;146.00
49;11.34;146.00
49;9.18;232.00
49;10.16;193.00
49;10.16;193.00
50;10.95;162.00
50;10.95;162.00
50;9.71;211.00
50;9.82;207.00
50;9.82;207.00
50;7.26;255.00
50;9.18;232.00
50;11.34;146.00
50;11.34;146.00
50;11.34;146.00
50;9.18;232.00
50;9.18;232.00
50;11.24;150.00
50;9.08;236.00
50;9.08;236.00
50;9.18;232.00
50;9.18;232.00
50;9.18;232.00
50;9.18;232.00
51;9.18;232.00
51;11.05;157.00
51;11.05;157.00
51;11.05;157.00
51;11.93;122.00
51;12.72;91.00
51;12.82;87.00
51;9.82;207.00
51;10.74;170.00
51;10.76;169.00
51;9.51;219.00
51;9.18;232.00
51;7.90;255.00
51;9.18;232.00
51;8.86;245.00
51;8.86;245.00
51;8.86;245.00
51;10.06;197.00
52;8.75;249.00
52;8.44;255.00
52;8.53;255.00
52;10.16;193.00
52;8.86;245.00
52;8.86;245.00
52;8.53;255.00
52;8.86;245.00
52;8.55;255.00
52;8.86;245.00
52;11.34;146.00
52;11.34;146.00
52;11.34;146.00
52;11.34;146.00
52;12.12;115.00
52;12.12;115.00
52;12.24;110.00
52;8.86;245.00
53;10.45;181.00
53;12.22;111.00
53;8.86;245.00
53;11.93;122.00
53;12.72;91.00
53;11.93;122.00
53;11.93;122.00
53;12.82;87.00
53;12.72;91.00
53;12.72;91.00
53;12.82;87.00
53;12.82;87.00
53;12.72;91.00
53;12.72;91.00
53;12.82;87.00
53;12.82;87.00
53;11.05;157.00
53;10.95;162.00
53;11.53;138.00
54;11.63;134.00
54;12.51;99.00
54;10.45;181.00
54;11.34;146.00
54;11.34;146.00
54;11.22;151.00
54;12.12;115.00
54;12.22;111.00
54;12.24;110.00
54;11.33;146.00
54;9.18;232.00
54;9.18;232.00
54;10.16;193.00
54;10.06;197.00
54;10.06;197.00
54;10.93;162.00
54;9.82;207.00
54;9.83;206.00
55;9.82;207.00
55;10.76;169.00
55;10.76;169.00
55;9.51;219.00
55;11.63;134.00
55;8.53;255.00
55;8.86;245.00
55;8.86;245.00
55;11.24;150.00
55;8.75;249.00
55;10.06;197.00
55;7.24;255.00
55;10.06;197.00
55;10.16;193.00
55;11.05;157.00
55;12.82;87.00
55;12.82;87.00
55;12.72;91.00
55;12.82;87.00
56;12.82;87.00
56;12.82;87.00
56;12.72;91.00
56;13.71;51.00
56;13.71;51.00
56;13.59;56.00
56;13.59;56.00
56;13.69;52.00
56;13.59;56.00
56;13.59;56.00
56;13.71;51.00
56;13.71;51.00
56;13.61;55.00
56;13.69;52.00
56;13.71;51.00
56;13.59;56.00
56;13.71;51.00
56;13.71;51.00
57;13.59;56.00
57;13.71;51.00
57;13.71;51.00
57;13.59;56.00
57;13.59;56.00
57;13.71;51.00
57;13.69;52.00
57;13.59;56.00
57;13.69;52.00
57;13.71;51.00
57;13.61;55.00
57;13.69;52.00
57;13.69;52.00
57;11.05;157.00
57;10.66;173.00
57;10.64;174.00
57;10.74;170.00
57;9.51;219.00
57;10.76;169.00
58;9.51;219.00
58;9.51;219.00
58;9.51;219.00
58;9.18;232.00
58;9.18;232.00
58;9.18;232.00
58;11.34;146.00
58;9.18;232.00
58;8.22;255.00
58;9.41;223.00
58;10.95;162.00
58;9.18;232.00
58;10.45;181.00
58;9.18;232.00
58;9.18;232.00
58;11.34;146.00
58;10.47;181.00
58;10.47;181.00
59;11.34;146.00
59;12.12;115.00
59;11.24;150.00
59;12.24;110.00
59;12.24;110.00
59;12.24;110.00
59;13.11;75.00
59;13.01;79.00
59;9.18;232.00
59;13.11;75.00
59;13.11;75.00
59;13.02;79.00
59;13.11;75.00
59;11.34;146.00
59;11.34;146.00
59;13.11;75.00
59;13.01;79.00
59;12.82;87.00
59;11.34;146.00
60;13.11;75.00
60;11.24;150.00
60;13.90;44.00
60;12.82;87.00
60;13.69;52.00
60;13.90;44.00
60;13.11;75.00
60;11.93;122.00
60;12.24;110.00
60;12.72;91.00
60;12.22;111.00
60;12.24;110.00
60;12.82;87.00
60;12.82;87.00
60;12.72;91.00
60;12.82;87.00
60;12.82;87.00
60;13.59;56.00
61;13.59;56.00
61;13.69;52.00
61;13.61;55.00
61;12.72;91.00
61;13.71;51.00
61;13.71;51.00
61;13.59;56.00
61;13.69;52.00
61;13.69;52.00
61;13.59;56.00
61;13.71;51.00
61;13.71;51.00
61;13.59;56.00
61;13.61;55.00
61;13.71;51.00
61;13.71;51.00
61;13.61;55.00
61;13.69;52.00
61;13.71;51.00
62;13.59;56.00
62;13.71;51.00
62;13.71;51.00
62;13.61;55.00
62;13.69;52.00
62;13.69;52.00
62;13.59;56.00
62;13.59;56.00
62;13.69;52.00
62;13.59;56.00
62;13.61;55.00
62;13.71;51.00
62;13.71;51.00
62;13.61;55.00
62;13.69;52.00
62;13.71;51.00
62;13.59;56.00
62;13.71;51.00
63;13.71;51.00
63;13.59;56.00
63;13.71;51.00
63;13.69;52.00
63;13.61;55.00
63;13.61;55.00
63;13.71;51.00
63;13.69;52.00
63;13.59;56.00
63;13.69;52.00
63;13.71;51.00
63;13.61;55.00
63;13.71;51.00
63;13.71;51.00
63;13.61;55.00
63;13.71;51.00
63;13.69;52.00
63;13.59;56.00
63;13.61;55.00
64;13.71;51.00
64;13.59;56.00
64;13.61;55.00
64;13.69;52.00
64;13.71;51.00
64;13.59;56.00
64;13.69;52.00
64;13.69;52.00
64;13.61;55.00
64;13.71;51.00
64;13.69;52.00
64;13.59;56.00
64;13.71;51.00
64;13.71;51.00
64;13.61;55.00
64;13.59;56.00
64;13.71;51.00
64;13.71;51.00
65;13.59;56.00
65;13.71;51.00
65;13.69;52.00
65;13.59;56.00
65;13.69;52.00
65;13.71;51.00
65;13.61;55.00
65;13.71;51.00
65;13.69;52.00
65;13.59;56.00
65;13.61;55.00
65;13.71;51.00
65;13.69;52.00
65;13.59;56.00
65;13.69;52.00
65;13.69;52.00
65;13.61;55.00
65;13.69;52.00
65;13.71;51.00
66;13.59;56.00
66;13.71;51.00
66;13.71;51.00
66;13.61;55.00
66;13.59;56.00
66;13.69;52.00
66;13.61;55.00
66;13.61;55.00
66;13.69;52.00
66;13.71;51.00
66;13.61;55.00
66;13.69;52.00
66;13.71;51.00
66;13.61;55.00
66;13.71;51.00
66;13.69;52.00
66;13.61;55.00
66;13.71;51.00
66;13.71;51.00
67;13.59;56.00
67;13.61;55.00
67;13.71;51.00
67;13.71;51.00
67;13.59;56.00
67;13.71;51.00
67;13.69;52.00
67;13.59;56.00
67;13.71;51.00
67;13.71;51.00
67;13.61;55.00
67;13.71;51.00
67;13.71;51.00
67;13.61;55.00
67;13.59;56.00
67;13.71;51.00
67;13.61;55.00
67;13.61;55.00
68;13.71;51.00
68;13.69;52.00
68;13.61;55.00
68;13.71;51.00
68;13.71;51.00
68;13.61;55.00
68;13.69;52.00
68;13.71;51.00
68;13.61;55.00
68;13.61;55.00
68;13.71;51.00
